Compound;SMILES;Cluster;Center;Smiles;RMSD;Model.ID;Energy;nRot;;;;;;
CHEMBL2012385;C[C@H]1C/C=C\[C@@H](O)[C@@H](O)CCC(=O)Cc2cc(O)cc(O)c2C(=O)O1;4;No;C[C@H]1C/C=C\[C@H]([C@H](CCC(=O)Cc2cc(cc(c2C(=O)O1)O)O)O)O;0.077664413;1;-12.2;0;;;;;;
CHEMBL2012387;C[C@H]1C/C=C\[C@@H](O)[C@@H](O)CC[C@@H](O)Cc2cc(O)cc(O)c2C(=O)O1;4;No;C[C@H]1C/C=C\[C@H]([C@H](CC[C@H](Cc2cc(cc(c2C(=O)O1)O)O)O)O)O;0.115905918;1;-12.2;0;;;;;;
CHEMBL2012388;C[C@H]1CCC[C@@H](O)[C@@H](O)CC[C@@H](O)Cc2cc(O)cc(O)c2C(=O)O1;4;No;C[C@H]1CCC[C@H]([C@H](CC[C@H](Cc2cc(cc(c2C(=O)O1)O)O)O)O)O;0.042565867;1;-12.2;0;;;;;;
CHEMBL2018716;CC1=C(C)[C@H]2[C@H](Cc3ccccc3)NC(=O)[C@]23C(=O)/C=C/[C@H](O)CCC[C@H](C)C/C=C/[C@H]3[C@H]1O;4;No;N1C(=O)[C@]23[C@H]([C@@H]1Cc1ccccc1)C(=C([C@@H]([C@@H]2/C=C/C[C@H](CCC[C@H](/C=C/C3=O)O)C)O)C)C;0.080535159;1;-13.6;2;;;;;;
CHEMBL2022407;C[C@@H]1O[C@H](OCc2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)C[C@H](N)[C@H]1O;4;No;C[C@H]1[C@@H]([C@H](C[C@H](O1)OCc1cc(c2c(c1)C(=O)c1cccc(c1C2=O)O)O)N)O;0.123278253;1;-11.9;3;;;;;;
CHEMBL2022410;C[C@H]1O[C@H](OCc2cc(O)c3c(c2)C(=O)c2cccc(O)c2C3=O)C[C@H](N)[C@@H]1O;4;No;C[C@@H]1[C@H]([C@H](C[C@H](O1)OCc1cc(c2c(c1)C(=O)c1cccc(c1C2=O)O)O)N)O;0.104154423;1;-11.9;3;;;;;;
CHEMBL2022777;CC(=O)N[C@@H]1[C@@H](O)C[C@](Oc2ccc(-n3cc(Cn4nnc5ccccc54)nn3)cc2C(F)F)(C(=O)O)O[C@H]1[C@H](O)[C@H](O)CO;4;No;c1ccc2c(c1)nnn2Cc1cn(c2cc(c(cc2)O[C@@]2(C[C@@H]([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O2)NC(=O)C)O)C(=O)O)C(F)F)nn1;0.118105449;1;-11.9;11;;;;;;
CHEMBL2023364;CC(C)=CC[C@]1(C)C(=O)[C@@]2(C[C@H]3[C@@H](CC[C@@]3(C)O)[C@](C)(O)C2)C(=O)C(C(=O)C(C)C)=C1O;4;No;CC(=CC[C@]1(C)C(=O)[C@@]2(C[C@H]3[C@@H](CC[C@@]3(C)O)[C@@](C)(C2)O)C(=O)C(=C1O)C(=O)C(C)C)C;0.057268295;1;-11.3;5;;;;;;
CHEMBL2035855;CC(=O)Oc1ccc(/C=C/C(=O)OC[C@H]2O[C@]3(COC(C)(C)O[C@@H]4[C@@H](O)[C@@H]5OC(C)(C)OC[C@H]5O[C@@H]4O3)[C@H](OC(=O)/C=C/c3ccc(OC(C)=O)cc3)[C@@H]2O)cc1;4;No;CC1(C)OC[C@@H]2[C@H]([C@@H]([C@@H]3[C@H](O2)O[C@@]2(COC(C)(C)O3)[C@@H]([C@@H]([C@@H](COC(=O)/C=C/c3ccc(cc3)OC(=O)C)O2)O)OC(=O)/C=C/c2ccc(cc2)OC(=O)C)O)O1;0.066463716;1;-12;15;;;;;;
CHEMBL2036048;CC1=C2C3=C4C(=C[C@H]5[C@@]6(C)[C@@H]7C[C@@H]7[C@@]7(O)COC(=O)/C(C)=C\COC(=O)CCC(=O)OCC8=C(C[C@@H]76)[C@@]35OC8=O)[C@H]3C[C@H]3[C@]4(C)[C@@H](O)[C@@]2(O)OC1=O;4;No;[C@H]12[C@@]3([C@H]4CC5=C(C(=O)O[C@]15C1=C5[C@@]([C@H]([C@@]6(C1=C(C(=O)O6)C)O)O)([C@H]1[C@@H](C5=C2)C1)C)COC(=O)CCC(=O)OC/C=C(\C(=O)OC[C@@]4([C@@H]1[C@H]3C1)O)/C)C;0.08863683;1;-18.8;0;;;;;;
CHEMBL2037379;Oc1ccc([C@H]2c3c(O)cc4c(c3[C@@H]3c5c(O)cc6c(c5[C@H]2[C@@H]3c2ccc(O)cc2)[C@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O6)[C@@H](c2cc(O)cc(O)c2)[C@H](c2ccc(O)cc2)O4)cc1;4;No;c12c(c(cc3c1[C@H]([C@H](c1ccc(cc1)O)O3)c1cc(cc(c1)O)O)O)[C@@H]([C@H]1c3c(c(cc4c3[C@@H]([C@H](c3ccc(cc3)O)O4)c3cc(cc(c3)O)O)O)[C@@H]2[C@H]1c1ccc(cc1)O)c1ccc(cc1)O;0.083415136;1;-12.4;6;;;;;;
CHEMBL2048826;C[C@H](N)C(=O)N(C)[C@H](C)[C@@H](NC(=O)[C@H](C)NC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)N/C=C1\O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O;4;No;C[C@@H](C(=O)N(C)[C@H](C)[C@H](C(=O)N/C=C\1/[C@H]([C@H]([C@H](n2ccc(=O)[nH]c2=O)O1)O)O)NC(=O)[C@H](C)NC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)N;0.106224112;1;-11.9;14;;;;;;
CHEMBL205360;CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@H](CC=O)C[C@H](C)C(=N/OCC(=O)N2CCN(c3ccccc3)CC2)/C=C/C(C)=C\[C@@H]1CO;4;No;CC[C@@H]1[C@H](/C=C(\C=C\C(=N/OCC(=O)N2CCN(CC2)c2ccccc2)\[C@H](C[C@H]([C@@H]([C@H]([C@@H](CC(=O)O1)O)C)O[C@H]1[C@@H]([C@H]([C@@H]([C@@H](C)O1)O)N(C)C)O)CC=O)C)/C)CO;0.117998816;1;-11.9;12;;;;;;
CHEMBL2057465;C/C(N)=C1\C(=O)Nc2ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@@H](Cc3ccccc3)NC(=O)O[C@H]3CO[C@H]4OCC[C@@H]34)cc21;4;No;O=S(=O)(N(C[C@@H](O)[C@H](NC(=O)O[C@H]1CO[C@H]2OCC[C@@H]12)Cc1ccccc1)CC(C)C)c1cc2c(NC(=O)/C/2=C(/N)\C)cc1;0.101510681;1;-10.9;13;;;;;;
CHEMBL2057897;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[C@@H]2[C@H](O)[C@@H](CO[P@](=O)(O)O[C@@H]3[C@H](O)[C@@H](CO[P@@](=O)(O)CO[C@@H]4[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]4n4cnc5c(N)ncnc54)O[C@H]3n3cnc4c(N)ncnc43)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O;4;No;C([C@@H]1[C@H]([C@H]([C@@H](O1)n1cnc2c(N)ncnc12)O)O)O[P@@](=O)(O)O[C@@H]1[C@@H]([C@@H](CO[P@](=O)(O)O[C@@H]2[C@@H]([C@@H](CO[P@](=O)(CO[C@@H]3[C@@H]([C@@H](COP(=O)(O)O)O[C@H]3n3cnc4c(N)ncnc34)O)O)O[C@H]2n2cnc3c(N)ncnc23)O)O[C@H]1n1cnc2c(N)ncnc12)O;0.057396948;1;-11.3;23;;;;;;
CHEMBL2057903;Nc1ncnc2c1ncn2[C@@H]1O[C@H](COC[P@@](=O)(O)O[C@@H]2[C@H](O)[C@@H](CO[P@@](=O)(O)O[C@@H]3[C@H](O)[C@@H](CO[P@@](=O)(O)O[C@H]4[C@H](O)[C@@H](COCP(=O)(O)O)O[C@H]4n4cnc5c(N)ncnc54)O[C@H]3n3cnc4c(N)ncnc43)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@@H]1O;4;No;P(=O)(O)(O)COC[C@H]1O[C@H]([C@@H](O[P@@](=O)(OC[C@H]2O[C@H]([C@H](O[P@@](=O)(OC[C@H]3O[C@H]([C@H](O[P@](=O)(O)COC[C@H]4O[C@H]([C@@H](O)[C@@H]4O)n4cnc5c(N)ncnc45)[C@@H]3O)n3cnc4c(N)ncnc34)O)[C@@H]2O)n2cnc3c(N)ncnc23)O)[C@@H]1O)n1cnc2c(N)ncnc12;0.083554968;1;-11.6;24;;;;;;
CHEMBL2058990;Nc1ncnc2c1ncn2[C@H]1O[C@@H](CO[P@@](=O)(O)CO[C@@H]2[C@H](O)[C@@H](COP(=O)(O)O)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O[P@](=O)(O)OC[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](OC[P@@](=O)(O)OC[C@H]2O[C@@H](n3cnc4c(N)ncnc43)[C@H](O)[C@@H]2O)[C@@H]1O;4;No;C([C@@H]1[C@H]([C@H]([C@@H](O1)n1cnc2c(N)ncnc12)O)O)O[P@@](=O)(CO[C@@H]1[C@@H]([C@@H](CO[P@@](=O)(O)O[C@@H]2[C@@H]([C@H](CO[P@](=O)(CO[C@@H]3[C@@H]([C@@H](COP(=O)(O)O)O[C@H]3n3cnc4c(N)ncnc34)O)O)O[C@@H]2n2cnc3c(N)ncnc23)O)O[C@H]1n1cnc2c(N)ncnc12)O)O;0.106728181;1;-11;24;;;;;;
CHEMBL2058994;NC(=O)C1=CN([C@@H]2O[C@H](CO[P@](=O)(O)O[P@@](=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)CCC1;4;No;O[P@](=O)(O[P@@](=O)(O)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)n1c2c(c(ncn2)N)nc1)OC[C@H]1O[C@H]([C@H](O)[C@@H]1O)N1CCCC(=C1)C(=O)N;0.073160373;1;-11.1;11;;;;;;
CHEMBL2059858;Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[C@@H]2[C@@H](O)[C@@H](COC[P@@](=O)(O)O[C@@H]3[C@@H](O)[C@@H](COC[P@@](=O)(O)O[C@@H]4[C@@H](O)[C@@H](COCP(=O)(O)O)O[C@H]4n4cnc5c(N)ncnc54)O[C@H]3n3cnc4c(N)ncnc43)O[C@H]2n2cnc3c(N)ncnc32)[C@@H](O)[C@H]1O;4;No;P(=O)(O)(O)COC[C@H]1O[C@H]([C@H](O[P@](=O)(O)COC[C@H]2O[C@H]([C@H](O[P@](=O)(O)COC[C@H]3O[C@H]([C@H](O[P@@](=O)(OC[C@H]4O[C@H]([C@H](O)[C@@H]4O)n4cnc5c(N)ncnc45)O)[C@H]3O)n3cnc4c(N)ncnc34)[C@H]2O)n2cnc3c(N)ncnc23)[C@H]1O)n1cnc2c(N)ncnc12;0.110426404;1;-11.1;25;;;;;;
CHEMBL206423;O=C(O[C@@H]1[C@@H](CCl)O[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;O([C@H]1O[C@@H]([C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)CCl)C(=O)c1cc(O)c(O)c(O)c1;0.095639557;1;-12.2;13;;;;;;
CHEMBL2064783;C[C@@H]1CC[C@H]2C(C)(C)[C@@H](O)[C@H](O)C[C@]2(C)[C@@]12Cc1c(O)cc(C(=O)[O-])c(C=O)c1O2;4;No;[C@@]12([C@@]3([C@H](C([C@H]([C@@H](C3)O)O)(C)C)CC[C@H]1C)C)Cc1c(c(c(cc1O)C(=O)[O-])C=O)O2;0.071063161;1;-13.5;2;;;;;;
CHEMBL2068904;CC(/C=N/OCCCN)=C\[C@H]1CC[C@]2(O)[C@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C;4;No;C/C(=C\[C@H]1CC[C@@]2([C@H]3CC[C@@H]4C[C@@H](CC[C@]4(C)[C@@H]3CC[C@]12C)O)O)/C=N/OCCCN;0.064635932;1;-11.7;8;;;;;;
CHEMBL2068945;C[C@]12CC[C@H](O)C[C@H]1CC[C@H]1[C@@H]2CC[C@]2(C)[C@H](C/C=N/OCCCN)CC[C@]12O;4;No;[C@@]12([C@](CC[C@@H]3[C@@]4([C@H](CC[C@H]13)C[C@H](CC4)O)C)([C@@H](CC2)C/C=N/OCCCN)C)O;0.099433176;1;-11.4;7;;;;;;
CHEMBL2068947;C[C@]12CC[C@H](O)C[C@H]1CC[C@@H]1[C@@H]2CC[C@]2(C)[C@H](/C=N/OCCCCN)CC[C@]12O;4;No;[C@@]12([C@](CC[C@@H]3[C@@]4([C@H](CC[C@@H]13)C[C@H](CC4)O)C)([C@@H](CC2)/C=N/OCCCCN)C)O;0.11001844;1;-11.4;7;;;;;;
CHEMBL2071189;CC(C)(O)[C@H](O)CC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C;4;No;CC(C)([C@@H](CC[C@@](C)([C@H]1CC[C@]2(C3=CC(=O)[C@@H]4C[C@H]([C@H](C[C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.103290305;1;-14.2;5;;;;;;
CHEMBL207172;O=C(O[C@H]1CO[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H]1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;O([C@@H]1OC[C@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@@H](OC(=O)c2cc(O)c(O)c(O)c2)[C@H]1OC(=O)c1cc(O)c(O)c(O)c1)C(=O)c1cc(O)c(O)c(O)c1;0.085201487;1;-12.3;12;;;;;;
CHEMBL2087127;O=C(Oc1ccc2ccccc2c1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;4;No;O=C(Oc1ccc2ccccc2c1OC(=O)c1cc(O)c(O)c(O)c1)c1cc(O)c(O)c(O)c1;0.066463888;1;-11;6;;;;;;
CHEMBL2087141;CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@@H]1CC[C@@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)C3=CC[C@]12C;4;No;CC(C)(CC[C@H]([C@@](C)([C@@H]1CC[C@]2(C3=CC(=O)[C@@H]4C[C@H]([C@H](C[C@]4(C)C3=CC[C@]12C)O)O)O)O)O)O;0.110176243;1;-13.4;5;;;;;;
CHEMBL2087142;CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)C[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C;4;No;CC(C)(CC[C@H]([C@@](C)([C@H]1CC[C@]2(C3=CC(=O)[C@H]4C[C@H](C[C@H]([C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.084096298;1;-13.1;5;;;;;;
CHEMBL2087146;C[C@@H]([C@H](O)CCC(C)(C)O)[C@H]1CC[C@]2(O)C3=CC(=O)[C@@H]4C[C@@H](O)CC[C@]4(C)[C@@H]3CC[C@]12C;4;No;C[C@@H]([C@@H](CCC(C)(C)O)O)[C@H]1CC[C@@]2(C3=CC(=O)[C@@H]4C[C@H](CC[C@]4(C)[C@@H]3CC[C@]12C)O)O;0.070771135;1;-12.7;5;;;;;;
CHEMBL2087147;C=C(CCCC(C)(C)O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C;4;No;C=C(CCCC(C)(C)O)[C@H]1CC[C@]2(C3=CC(=O)[C@H]4C[C@H]([C@H]([C@H]([C@]4(C)[C@H]3CC[C@]12C)O)O)O)O;0.116575904;1;-13.3;5;;;;;;
CHEMBL2087148;CC(C)(O)CC[C@@H](O)[C@](C)(O)[C@H]1CC[C@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)[C@@H](O)C[C@]4(C)[C@H]3CC[C@]12C;4;No;CC(C)(CC[C@H]([C@@](C)([C@H]1CC[C@@]2(C3=CC(=O)[C@H]4C[C@H]([C@H](C[C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.074083164;1;-13.3;5;;;;;;
CHEMBL2087149;CC(C)(O)CCC[C@](C)(O)[C@H]1CC[C@@]2(O)C3=CC(=O)[C@H]4C[C@@H](O)[C@@H](O)[C@@H](O)[C@]4(C)[C@H]3CC[C@]12C;4;No;CC(C)(CCC[C@@](C)([C@H]1CC[C@]2(C3=CC(=O)[C@H]4C[C@H]([C@H]([C@H]([C@]4(C)[C@H]3CC[C@]12C)O)O)O)O)O)O;0.116550408;1;-13.6;5;;;;;;
CHEMBL2087530;CC(=O)O[C@H]1C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H]([C@@](C)(O)[C@@H](CCC(C)(C)OC(C)=O)OC(C)=O)CC[C@@]4(O)C3=CC(=O)[C@]2(O)C[C@H]1OC(C)=O;4;No;[C@H]1([C@@H](C[C@@]2([C@@]([C@@H]3C(=CC2=O)[C@]2([C@@]([C@H](CC2)[C@@]([C@@H](CCC(C)(C)OC(=O)C)OC(=O)C)(C)O)(CC3)C)O)(C1)C)O)OC(=O)C)OC(=O)C;0.108348347;1;-12.3;13;;;;;;
CHEMBL2096758;CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@H](OC(=O)[C@@H](O)[C@H](NS(=O)(=O)c4ccc(C)cc4)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@@H]12)C3(C)C;4;No;[C@@]12([C@@H]([C@]3([C@@H](C[C@@H]1O)OC3)OC(=O)C)[C@@H]([C@]1(C(C(=C([C@@H](C1)OC(=O)[C@H]([C@@H](c1ccccc1)NS(=O)(=O)c1ccc(cc1)C)O)C)[C@H](C2=O)O)(C)C)O)OC(=O)c1ccccc1)C;0.07914944;1;-12.9;13;;;;;;
CHEMBL2107759;CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@@H]2[C@@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@]12C)C3(C)C;4;No;CCC(=O)O[C@H]1C[C@@H]2[C@@](CO2)([C@@H]2[C@H]([C@@]3(C[C@@H](C(=C([C@H](C(=O)[C@]12C)O)C3(C)C)C)OC(=O)[C@@H]([C@@H](CC(=O)OC(C)(C)C)c1ccco1)O)O)OC(=O)c1ccccc1)OC(=O)C;0.100540489;1;-11.6;17;;;;;;
CHEMBL2111796;C[C@]12CC[C@@H]3[C@@H](C[C@@H](O)[C@H]4C/C(=N\OCCCN)CC[C@@]43C)[C@@H]1CC[C@H]2O;4;No;C[C@]12CC[C@@H]3[C@@H](C[C@H]([C@H]4C/C(=N\OCCCN)/CC[C@]34C)O)[C@@H]1CC[C@H]2O;0.05261356;1;-11.5;5;;;;;;
CHEMBL2111797;C[C@@]12CC[C@@H]3[C@@H](C[C@H](O)[C@H]4C/C(=N\OCCN)CC[C@@]43C)[C@@H]1CC[C@@H]2O;4;No;C[C@@]12CC[C@@H]3[C@@H](C[C@@H]([C@H]4C/C(=N\OCCN)/CC[C@]34C)O)[C@@H]1CC[C@@H]2O;0.122720771;1;-11.8;4;;;;;;
CHEMBL211296;CO[C@H]1/C=C/C=C(/C)C(=O)NC2=CC(=O)C(NC[C@H](O)CO)=C(C[C@@H](C)C[C@H](OC)[C@H](O)[C@@H](C)/C=C(/C)[C@@H]1OC(N)=O)C2=O;4;No;C[C@H]1C[C@@H]([C@@H]([C@H](/C=C(\[C@@H]([C@H](/C=C/C=C(\C(=O)NC2=CC(=O)C(=C(C1)C2=O)NC[C@@H](CO)O)/C)OC)OC(=O)N)/C)C)O)OC;0.044901911;1;-11.7;8;;;;;;
CHEMBL213551;CC(C)C[C@@H](NC(=O)[C@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)nc(O)n1)C(C)C)C(=O)N[C@H](Cc1ccccc1)[C@H](O)C(=O)Nc1cccc(C(=O)O)c1;4;No;CC(C)C[C@H](C(=O)N[C@H](Cc1ccccc1)[C@@H](C(=O)Nc1cccc(C(=O)O)c1)O)NC(=O)[C@@H](C(C)C)NC(=O)[C@H](CNC(=O)c1cc(nc(n1)O)O)N;0.092149608;1;-11.3;18;;;;;;
CHEMBL213597;CC(C)C[C@H](NC(=O)[C@@H](NC(=O)[C@@H](N)CNC(=O)c1cc(O)ccc1O)C(C)C)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C(=O)Nc1cccc(-c2nn[nH]n2)c1;4;No;CC(C)C[C@@H](C(=O)N[C@@H](Cc1ccccc1)[C@H](C(=O)Nc1cccc(c2nn[nH]n2)c1)O)NC(=O)[C@H](C(C)C)NC(=O)[C@H](CNC(=O)c1cc(ccc1O)O)N;0.042016428;1;-11.3;18;;;;;;
CHEMBL2152294;CO[C@H](C(=O)C(C)=O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@@H]1C[C@@H](O[C@H]2C[C@@H](O)[C@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1;4;No;CO[C@H](C(=O)C(=O)C)[C@@H]1Cc2cc3cc(c(C)c(c3c(c2C(=O)[C@H]1O[C@@H]1C[C@H]([C@@H]([C@@H](C)O1)O)O[C@H]1C[C@H]([C@@H]([C@@H](C)O1)O)O)O)O)O[C@H]1C[C@H]([C@@H]([C@@H](C)O1)O)O[C@H]1C[C@H]([C@@H]([C@@H](C)O1)O)O;0.11486271;1;-13;12;;;;;;
CHEMBL2159050;CO[C@H](c1c2c(c(O)c3c(=O)c(-c4ccc(O)cc4)coc13)C=CC(C)(C)O2)[C@@H](O)C(C)(C)O;4;No;CC1(C)C=Cc2c(c(c3c(c2O)c(=O)c(co3)c2ccc(cc2)O)[C@H]([C@H](C(C)(C)O)O)OC)O1;0.115683287;1;-11.2;5;;;;;;
CHEMBL2171206;CC(C)CC(=O)c1c(O)c(C=O)c(O)c(C[C@@]2(C)CC[C@@H]3[C@@H]2[C@H]2[C@@H](CC[C@@]3(C)O)C2(C)C)c1O;4;No;C[C@@]1([C@@H]2CC[C@](Cc3c(c(c(c(c3O)C=O)O)C(=O)CC(C)C)O)([C@H]2[C@@H]2C(C)(C)[C@@H]2CC1)C)O;0.121145017;1;-11.6;6;;;;;;
CHEMBL2179471;CC[C@@H]1OC(=O)[C@H](C)[C@@H](O)[C@H](C)[C@@H](O)[C@](C)(O)C[C@@H](C)CN(C)[C@H](C)[C@H](O)[C@]1(C)O;4;No;CC[C@H]1[C@@]([C@H]([C@@H](C)N(C[C@@H](C[C@@]([C@@H]([C@H]([C@@H]([C@H](C(=O)O1)C)O)C)O)(C)O)C)C)O)(C)O;0.115965262;1;-12.4;1;;;;;;
CHEMBL218550;CC(C)(O)CCc1c(O)cc(O)c2c1O[C@H](c1cc3c(cc1O)OC(C)(C)C=C3)CC2=O;4;No;CC(C)(CCc1c(cc(c2c1O[C@H](c1cc3c(cc1O)OC(C)(C)C=C3)CC2=O)O)O)O;0.057179801;1;-12.8;4;;;;;;
CHEMBL2206080;Oc1ccc2c(c1)CCc1ccc(c(O)c1)Oc1cc(ccc1O)CCc1ccc-2c(O)c1;4;No;Oc1ccc2-c3ccc(CCc4cc(Oc5ccc(CCc2c1)cc5O)c(O)cc4)cc3O;0.08347702;1;-15.3;0;;;;;;
CHEMBL220741;O=C1C[C@@H](c2ccc(O)c(-c3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)c2)Oc2cc(O)cc(O)c21;4;No;O=c1cc(oc2c1c(O)cc(O)c2c1cc([C@H]2Oc3c(C(=O)C2)c(O)cc(O)c3)ccc1O)c1ccc(O)cc1;0.077664822;1;-13;3;;;;;;
CHEMBL2208051;C[C@H]1O[C@H](O[C@]23C(=O)[C@@H](O)[C@](C)(O)C[C@@]2(O)C=CC2=C3C(=O)c3cccc(O)c3C2=O)CC[C@H]1O;4;No;C[C@@H]1[C@@H](CC[C@H](O1)O[C@]12C(=O)[C@H]([C@@](C)(C[C@]1(C=CC1=C2C(=O)c2cccc(c2C1=O)O)O)O)O)O;0.03148412;1;-11.1;2;;;;;;
CHEMBL22301;COC(=O)[C@H](Cc1ccc(O)cc1)NC(=O)[C@@H]1Cc2c([nH]c3ccccc23)[C@@H](c2cc(OC)c(O)c(OC)c2)N1;4;No;c12c(c3c(cccc3)[nH]2)C[C@@H](C(=O)N[C@H](C(=O)OC)Cc2ccc(cc2)O)N[C@@H]1c1cc(c(c(c1)OC)O)OC;0.101398908;1;-11;9;;;;;;
CHEMBL2253314;O=C1C[C@H](c2ccc(O)c(-c3c(O)cc4oc(-c5ccc(O)cc5)cc(=O)c4c3O)c2)Oc2cc(O)cc(O)c21;4;No;c1(cc(c2c(c1)O[C@H](CC2=O)c1cc(c(cc1)O)c1c(cc2c(c1O)c(=O)cc(c1ccc(cc1)O)o2)O)O)O;0.074922554;1;-14.6;3;;;;;;
CHEMBL226985;C=C/C=C\[C@H](C)[C@H]1OC(=O)/C=C/C=C\[C@H](C)[C@@H](O)C[C@H](O)/C=C\[C@H](C)[C@H](O)[C@@H](C)/C=C/CC[C@@H](O)[C@H]1C;4;No;C[C@H]1/C=C/CC[C@H]([C@H]([C@@H]([C@@H](C)/C=C\C=C)OC(=O)/C=C/C=C\[C@@H]([C@H](C[C@@H](/C=C\[C@@H]([C@@H]1O)C)O)O)C)C)O;0.087330453;1;-11.9;4;;;;;;
CHEMBL227056;C=C(C)[C@@H]1CC=C2C(=CC[C@]3(C)[C@@H]([C@@H](CCC(=C)C(C)(C)O)C(=O)O)[C@H](O)C[C@@]23C)[C@@]1(C)CCC(=O)O;4;No;C=C(C)[C@@H]1CC=C2C(=CC[C@]3(C)[C@@H]([C@@H](CCC(=C)C(C)(C)O)C(=O)O)[C@@H](C[C@@]23C)O)[C@@]1(C)CCC(=O)O;0.106323577;1;-12;10;;;;;;
CHEMBL2273037;C[C@H]1CC[C@]2(O)[C@]3(C)C[C@]4(O)O[C@@]2([C@@H]1O)[C@]1(O)[C@@]3(O)[C@H](OC(=O)c2ccc[nH]2)[C@](O)([C@H](C)CO)[C@]41C;4;No;[C@@H]1(CC[C@]2([C@]3([C@@H]1O)[C@@]1([C@@]4([C@@]2(C)C[C@@]([C@]1([C@]([C@H]4OC(=O)c1ccc[nH]1)([C@@H](CO)C)O)C)(O3)O)O)O)O)C;0.079206288;1;-13.2;5;;;;;;
